id,pop_sum,pop_diff_sum,x,y
500mN31445E44865,679,15,4486750,3144750
500mN31445E44870,280,27,4487250,3144750
500mN31445E44875,373,368,4487750,3144750
500mN31445E44880,0,0,4488250,3144750
500mN31445E44885,188,5,4488750,3144750
500mN31445E44890,155,6,4489250,3144750
500mN31445E44895,62,13,4489750,3144750
500mN31445E44900,282,13,4490250,3144750
500mN31445E44905,469,-16,4490750,3144750
500mN31445E44910,349,75,4491250,3144750
500mN31445E44915,380,51,4491750,3144750
500mN31445E44920,392,-71,4492250,3144750
500mN31445E44925,256,-21,4492750,3144750
500mN31450E44800,0,0,4480250,3145250
500mN31450E44805,0,0,4480750,3145250
500mN31450E44810,0,0,4481250,3145250
500mN31450E44815,0,0,4481750,3145250
500mN31450E44820,59,12,4482250,3145250
500mN31450E44825,603,169,4482750,3145250
500mN31450E44830,666,80,4483250,3145250
500mN31450E44835,676,9,4483750,3145250
500mN31450E44840,73,6,4484250,3145250
500mN31450E44845,0,-3,4484750,3145250
500mN31450E44850,192,38,4485250,3145250
500mN31450E44855,560,108,4485750,3145250
500mN31450E44860,1273,98,4486250,3145250
500mN31450E44865,821,-15,4486750,3145250
500mN31450E44870,73,5,4487250,3145250
500mN31450E44875,376,372,4487750,3145250
500mN31450E44880,8,4,4488250,3145250
500mN31450E44885,0,0,4488750,3145250
500mN31450E44890,0,0,4489250,3145250
500mN31450E44895,0,0,4489750,3145250
500mN31450E44900,92,-5,4490250,3145250
500mN31450E44905,176,-2,4490750,3145250
500mN31450E44910,407,-16,4491250,3145250
500mN31450E44915,388,-17,4491750,3145250
500mN31450E44920,92,-23,4492250,3145250
500mN31450E44925,0,0,4492750,3145250
500mN31455E44800,0,0,4480250,3145750
500mN31455E44805,0,0,4480750,3145750
500mN31455E44810,0,0,4481250,3145750
500mN31455E44815,0,0,4481750,3145750
500mN31455E44820,3,-1,4482250,3145750
500mN31455E44825,0,0,4482750,3145750
500mN31455E44830,5,5,4483250,3145750
500mN31455E44835,17,5,4483750,3145750
500mN31455E44840,3,0,4484250,3145750
500mN31455E44845,0,0,4484750,3145750
500mN31455E44850,0,0,4485250,3145750
500mN31455E44855,608,73,4485750,3145750
500mN31455E44860,1567,-39,4486250,3145750
500mN31455E44865,1437,-16,4486750,3145750
500mN31455E44870,298,-21,4487250,3145750
500mN31455E44875,8,4,4487750,3145750
500mN31455E44880,8,4,4488250,3145750
500mN31455E44885,0,0,4488750,3145750
500mN31455E44890,0,0,4489250,3145750
500mN31455E44895,0,0,4489750,3145750
500mN31455E44900,0,0,4490250,3145750
500mN31455E44905,0,0,4490750,3145750
500mN31455E44910,0,0,4491250,3145750
500mN31455E44915,18,0,4491750,3145750
500mN31455E44920,27,-11,4492250,3145750
500mN31455E44925,0,0,4492750,3145750
500mN31460E44800,0,0,4480250,3146250
500mN31460E44805,0,0,4480750,3146250
500mN31460E44810,0,0,4481250,3146250
500mN31460E44815,0,0,4481750,3146250
500mN31460E44820,0,0,4482250,3146250
500mN31460E44825,0,0,4482750,3146250
500mN31460E44830,0,0,4483250,3146250
500mN31460E44835,298,80,4483750,3146250
500mN31460E44840,316,84,4484250,3146250
500mN31460E44845,29,3,4484750,3146250
500mN31460E44850,30,-8,4485250,3146250
500mN31460E44855,736,92,4485750,3146250
500mN31460E44860,835,96,4486250,3146250
500mN31460E44865,441,49,4486750,3146250
500mN31460E44870,119,9,4487250,3146250
500mN31460E44875,0,0,4487750,3146250
500mN31460E44880,0,0,4488250,3146250
500mN31460E44885,397,-9,4488750,3146250
500mN31460E44890,168,29,4489250,3146250
500mN31460E44895,3,-3,4489750,3146250
500mN31460E44900,0,0,4490250,3146250
500mN31460E44905,0,0,4490750,3146250
500mN31460E44910,0,0,4491250,3146250
500mN31460E44915,0,0,4491750,3146250
500mN31460E44920,0,0,4492250,3146250
500mN31460E44925,0,0,4492750,3146250
500mN31465E44800,0,0,4480250,3146750
500mN31465E44805,0,0,4480750,3146750
500mN31465E44810,0,0,4481250,3146750
500mN31465E44815,0,0,4481750,3146750
500mN31465E44820,0,0,4482250,3146750
500mN31465E44825,0,0,4482750,3146750
500mN31465E44830,0,0,4483250,3146750
500mN31465E44835,88,27,4483750,3146750
500mN31465E44840,113,19,4484250,3146750
500mN31465E44845,38,2,4484750,3146750
500mN31465E44850,5,5,4485250,3146750
500mN31465E44855,125,19,4485750,3146750
500mN31465E44860,271,24,4486250,3146750
500mN31465E44865,0,-3,4486750,3146750
500mN31465E44870,129,27,4487250,3146750
500mN31465E44875,0,0,4487750,3146750
500mN31465E44880,0,0,4488250,3146750
500mN31465E44885,535,20,4488750,3146750
500mN31465E44890,665,260,4489250,3146750
500mN31465E44895,90,63,4489750,3146750
500mN31465E44900,0,0,4490250,3146750
500mN31465E44905,0,0,4490750,3146750
500mN31465E44910,0,0,4491250,3146750
500mN31465E44915,0,0,4491750,3146750
500mN31465E44920,0,0,4492250,3146750
500mN31465E44925,59,18,4492750,3146750
500mN31470E44800,0,0,4480250,3147250
500mN31470E44805,0,-6,4480750,3147250
500mN31470E44810,0,-6,4481250,3147250
500mN31470E44815,0,0,4481750,3147250
500mN31470E44820,0,0,4482250,3147250
500mN31470E44825,0,0,4482750,3147250
500mN31470E44830,0,0,4483250,3147250
500mN31470E44835,0,0,4483750,3147250
500mN31470E44840,0,0,4484250,3147250
500mN31470E44845,0,0,4484750,3147250
500mN31470E44850,0,0,4485250,3147250
500mN31470E44855,0,0,4485750,3147250
500mN31470E44860,0,0,4486250,3147250
500mN31470E44865,0,0,4486750,3147250
500mN31470E44870,129,27,4487250,3147250
500mN31470E44875,0,0,4487750,3147250
500mN31470E44880,0,0,4488250,3147250
500mN31470E44885,164,46,4488750,3147250
500mN31470E44890,554,101,4489250,3147250
500mN31470E44895,0,0,4489750,3147250
500mN31470E44900,0,0,4490250,3147250
500mN31470E44905,0,0,4490750,3147250
500mN31470E44910,0,0,4491250,3147250
500mN31470E44915,0,0,4491750,3147250
500mN31470E44920,0,0,4492250,3147250
500mN31475E44800,10,2,4480250,3147750
500mN31475E44815,0,0,4481750,3147750
500mN31475E44820,0,0,4482250,3147750
500mN31475E44825,0,0,4482750,3147750
500mN31475E44830,0,0,4483250,3147750
500mN31475E44835,0,0,4483750,3147750
500mN31475E44840,0,0,4484250,3147750
500mN31475E44845,0,0,4484750,3147750
500mN31475E44850,0,0,4485250,3147750
500mN31475E44855,0,0,4485750,3147750
500mN31475E44860,0,0,4486250,3147750
500mN31475E44865,0,0,4486750,3147750
500mN31475E44870,0,0,4487250,3147750
500mN31475E44875,0,0,4487750,3147750
500mN31475E44880,0,0,4488250,3147750
500mN31475E44885,0,0,4488750,3147750
500mN31475E44890,21,-4,4489250,3147750
500mN31475E44895,21,-4,4489750,3147750
500mN31475E44900,0,0,4490250,3147750
500mN31475E44905,0,0,4490750,3147750
500mN31475E44910,0,0,4491250,3147750
500mN31475E44915,0,0,4491750,3147750
500mN31480E44830,0,0,4483250,3148250
500mN31480E44850,0,0,4485250,3148250
500mN31480E44855,0,0,4485750,3148250
500mN31480E44860,40,9,4486250,3148250
500mN31480E44865,40,6,4486750,3148250
500mN31480E44870,0,0,4487250,3148250
500mN31480E44875,0,0,4487750,3148250
500mN31480E44880,0,0,4488250,3148250
500mN31480E44885,0,0,4488750,3148250
500mN31480E44890,246,54,4489250,3148250
500mN31480E44895,148,18,4489750,3148250
500mN31480E44900,6,3,4490250,3148250
500mN31480E44905,419,-14,4490750,3148250
500mN31480E44910,317,14,4491250,3148250
500mN31480E44915,78,7,4491750,3148250
500mN31480E44920,0,0,4492250,3148250
500mN31480E44925,0,0,4492750,3148250
500mN31480E44930,25,4,4493250,3148250
500mN31480E44935,3,0,4493750,3148250
500mN31480E44940,0,0,4494250,3148250
500mN31485E44855,0,0,4485750,3148750
500mN31485E44860,106,37,4486250,3148750
500mN31485E44875,0,0,4487750,3148750
500mN31485E44880,0,0,4488250,3148750
500mN31485E44885,0,0,4488750,3148750
500mN31485E44890,185,36,4489250,3148750
500mN31485E44895,111,7,4489750,3148750
500mN31485E44900,6,3,4490250,3148750
500mN31485E44905,200,-19,4490750,3148750
500mN31485E44910,152,6,4491250,3148750
500mN31485E44915,45,7,4491750,3148750
500mN31485E44920,0,0,4492250,3148750
500mN31485E44925,0,0,4492750,3148750
500mN31485E44930,80,-3,4493250,3148750
500mN31485E44935,40,-9,4493750,3148750
500mN31485E44940,0,0,4494250,3148750
500mN31490E44880,0,0,4488250,3149250
500mN31490E44885,0,0,4488750,3149250
500mN31490E44890,0,0,4489250,3149250
500mN31490E44895,0,0,4489750,3149250
500mN31490E44900,0,0,4490250,3149250
500mN31490E44905,0,0,4490750,3149250
500mN31490E44910,0,0,4491250,3149250
500mN31490E44915,0,0,4491750,3149250
500mN31490E44920,0,0,4492250,3149250
500mN31490E44925,0,0,4492750,3149250
500mN31490E44930,47,-5,4493250,3149250
500mN31490E44935,42,-10,4493750,3149250
500mN31490E44940,0,0,4494250,3149250
500mN31495E44905,0,0,4490750,3149750
500mN31495E44910,0,0,4491250,3149750
500mN31495E44915,0,0,4491750,3149750
500mN31495E44920,0,0,4492250,3149750
500mN31495E44925,0,0,4492750,3149750
500mN31495E44930,0,0,4493250,3149750
500mN31495E44935,0,0,4493750,3149750
500mN31495E44940,0,0,4494250,3149750
500mN31500E44905,0,0,4490750,3150250
500mN31500E44910,0,0,4491250,3150250
500mN31500E44915,0,0,4491750,3150250
500mN31500E44920,0,0,4492250,3150250
500mN31500E44925,0,0,4492750,3150250
500mN31505E44905,0,0,4490750,3150750
500mN31505E44910,0,0,4491250,3150750
500mN31505E44915,0,0,4491750,3150750
500mN31505E44920,0,0,4492250,3150750
500mN31505E44925,0,0,4492750,3150750
500mN31510E44905,0,0,4490750,3151250
500mN31510E44910,0,0,4491250,3151250
